state,window_date,size,purchase_count,population_variance
MEGHALAYA,2022-05-05,S,8,93919.687500
MEGHALAYA,2022-05-06,S,9,97206.888889
MEGHALAYA,2022-05-07,S,8,111831.187500
MEGHALAYA,2022-05-08,S,6,116196.666667
MEGHALAYA,2022-05-09,S,7,110617.551020
MEGHALAYA,2022-05-10,S,7,110617.551020
MEGHALAYA,2022-05-11,S,6,117652.916667
MEGHALAYA,2022-05-12,S,6,117652.916667
MEGHALAYA,2022-05-13,S,6,72909.805556
MEGHALAYA,2022-05-14,S,5,82007.440000
MEGHALAYA,2022-05-15,S,4,97827.500000
MEGHALAYA,2022-05-16,S,4,84145.687500
MEGHALAYA,2022-05-17,M,3,8324.666667
MEGHALAYA,2022-05-18,M,4,8118.500000
MEGHALAYA,2022-05-19,M,4,8118.500000
MEGHALAYA,2022-05-20,M,4,8118.500000
MEGHALAYA,2022-05-21,M,4,8118.500000
MEGHALAYA,2022-05-22,S,4,15653.687500
MEGHALAYA,2022-05-23,M,5,34791.600000
MEGHALAYA,2022-05-24,M,5,34791.600000
MEGHALAYA,2022-05-25,S,5,31055.040000
MEGHALAYA,2022-05-26,M,4,23164.187500
MEGHALAYA,2022-05-27,S,5,31421.200000
MEGHALAYA,2022-05-28,XS,6,38873.000000
MEGHALAYA,2022-05-29,XS,6,38873.000000
MEGHALAYA,2022-05-30,S,5,31421.200000
MEGHALAYA,2022-05-31,S,5,25740.560000
MEGHALAYA,2022-06-01,S,6,27072.888889
MEGHALAYA,2022-06-02,S,5,31942.160000
MEGHALAYA,2022-06-03,S,6,37726.222222
MEGHALAYA,2022-06-04,S,5,31942.160000
MEGHALAYA,2022-06-05,S,5,31942.160000
MEGHALAYA,2022-06-06,S,4,38734.187500
MEGHALAYA,2022-06-07,S,6,27511.250000
MEGHALAYA,2022-06-08,S,6,27511.250000
MEGHALAYA,2022-06-09,S,5,32775.360000
MEGHALAYA,2022-06-10,M,4,7701.687500
MEGHALAYA,2022-06-11,M,4,7701.687500
MEGHALAYA,2022-06-12,S,5,89859.040000
MEGHALAYA,2022-06-13,M,4,7701.687500
MEGHALAYA,2022-06-14,M,6,21521.888889
MEGHALAYA,2022-06-15,M,6,21521.888889
MEGHALAYA,2022-06-16,M,6,21521.888889
MEGHALAYA,2022-06-17,XS,7,84030.244898
MEGHALAYA,2022-06-18,M,6,26606.333333
MEGHALAYA,2022-06-19,XS,7,77572.693878
MEGHALAYA,2022-06-20,XS,7,77572.693878
MEGHALAYA,2022-06-21,XS,7,77572.693878
MEGHALAYA,2022-06-22,XS,7,77572.693878
MEGHALAYA,2022-06-23,XS,7,77572.693878
MEGHALAYA,2022-06-24,XS,5,10891.360000
MEGHALAYA,2022-06-25,XS,5,10891.360000
MEGHALAYA,2022-06-26,XS,5,10668.800000
MEGHALAYA,2022-06-27,XL,4,164194.250000
MEGHALAYA,2022-06-28,XL,4,164194.250000
MEGHALAYA,2022-06-29,XL,4,164194.250000
MEGHALAYA,2022-06-30,XL,4,164194.250000
MEGHALAYA,2022-07-01,XL,3,213.555556
MEGHALAYA,2022-07-02,XL,3,213.555556
MEGHALAYA,2022-07-03,XL,3,213.555556
MEGHALAYA,2022-07-04,XL,1,0.000000
MEGHALAYA,2022-07-05,XS,1,0.000000
MIZORAM,2022-04-03,M,1,0.000000
MIZORAM,2022-04-04,M,2,22052.250000
MIZORAM,2022-04-05,M,2,22052.250000
MIZORAM,2022-04-06,M,2,22052.250000
MIZORAM,2022-04-07,M,2,22052.250000
MIZORAM,2022-04-08,M,2,22052.250000
MIZORAM,2022-04-09,L,2,6320.250000
MIZORAM,2022-04-10,L,2,6320.250000
MIZORAM,2022-04-11,L,2,6320.250000
MIZORAM,2022-04-12,L,2,6320.250000
MIZORAM,2022-04-13,XXL,2,272.250000
MIZORAM,2022-04-14,XXL,2,272.250000
MIZORAM,2022-04-15,XL,2,0.000000
MIZORAM,2022-04-16,XL,2,0.000000
MIZORAM,2022-04-17,XL,2,0.000000
MIZORAM,2022-04-18,XL,2,0.000000
MIZORAM,2022-04-19,XL,2,0.000000
MIZORAM,2022-04-20,XL,2,0.000000
MIZORAM,2022-04-21,XL,2,0.000000
MIZORAM,2022-04-22,XL,2,0.000000
MIZORAM,2022-04-23,XL,3,4867.555556
MIZORAM,2022-04-24,XL,2,5476.000000
MIZORAM,2022-04-25,L,2,1640.250000
MIZORAM,2022-04-26,L,2,1640.250000
MIZORAM,2022-04-27,XS,3,5282.666667
MIZORAM,2022-04-28,S,3,5600.888889
MIZORAM,2022-04-29,S,3,5600.888889
MIZORAM,2022-04-30,S,3,5600.888889
MIZORAM,2022-05-01,S,3,5600.888889
MIZORAM,2022-05-02,S,3,5600.888889
MIZORAM,2022-05-03,S,3,5600.888889
MIZORAM,2022-05-04,S,3,5600.888889
MIZORAM,2022-05-05,S,3,5600.888889
